t,success,F1,F2,F3
0.16130653266331657,1.487499183845682,1.712703365279403,1.4823631419020225,1.41678391959799
0.1628140703517588,1.4896804865850455,1.7123430622645632,1.4828445896299516,1.4176884422110554
0.164321608040201,1.4918708906883715,1.7119837994854827,1.48342498076414,1.4185929648241207
0.1658291457286432,1.494069641975193,1.7116258486976852,1.4841149661690287,1.419497487437186
0.1673366834170854,1.4962759743390994,1.7112694804640947,1.4849241281782855,1.4204020100502512
0.16884422110552763,1.498489110782769,1.7109149639090953,1.4858609178581514,1.4213065326633167
0.17035175879396985,1.5007082644859397,1.7105625664738968,1.4869326027534404,1.422211055276382
0.17185929648241205,1.5029326399032947,1.710212553673431,1.4881452253421592,1.4231155778894473
0.17336683417085427,1.505161433889071,1.7098651888549987,1.4895035723324834,1.4240201005025126
0.17487437185929647,1.5073938368450768,1.7095207329588877,1.4910111548443443,1.4249246231155779
0.1763819095477387,1.5096290338886609,1.7091794442811783,1.4926701994278457,1.4258291457286434
0.1778894472361809,1.511866206037092,1.7088415782389519,1.4944816497828783,1.4267336683417087
0.1793969849246231,1.5141045314046997,1.708507387138117,1.4964451789592716,1.427638190954774
0.18090452261306533,1.5163431864090735,1.708177119944064,1.498559211735314,1.4285427135678392
0.18241206030150753,1.5185813469825662,1.7078510220553564,1.5008209567950264,1.4294472361809045
0.18391959798994975,1.5208181897853106,1.7075293350806615,1.5032264482517677,1.4303517587939698
0.18542713567839195,1.5230528934159637,1.7072122966191312,1.5057705959981111,1.4312562814070353
0.18693467336683417,1.5252846396163946,1.706900140044422,1.5084472442998604,1.4321608040201006
0.18844221105527637,1.5275126144665672,1.7065930942925602,1.5112492379960174,1.4330653266331659
0.1899497487437186,1.5297360095659251,1.7062913836538391,1.5141684956167842,1.4339698492462312
0.19145728643216078,1.531954023197654,1.7059952275689387,1.517196088688573,1.4348743718592964
0.192964824120603,1.534165861472287,1.7057048404294548,1.5203223264587193,1.435778894472362
0.19447236180904523,1.536370739447232,1.7054204313830166,1.5235368452433307,1.4366834170854272
0.19597989949748743,1.5385678822189228,1.7051422041431727,1.5268287015795245,1.4375879396984925
0.19748743718592965,1.540756525984441,1.7048703568042154,1.530186468348287,1.4384924623115578
0.19899497487437184,1.5429359190696095,1.704605081661112,1.5335983330262746,1.439396984924623
0.20050251256281407,1.545105322920738,1.7043465650347103,1.5370521972240232,1.4403015075376886
0.20201005025125626,1.5472640130573767,1.704094987102373,1.5405357766740888,1.4412060301507539
0.20351758793969849,1.5494112799836375,1.703850521734195,1.544036700845421,1.4421105527638192
0.20502512562814068,1.5515464300558433,1.7036133363349586,1.5475426113795456,1.4430150753768844
0.2065326633165829,1.5536687863044822,1.703383591691959,1.5510412585696072,1.4439195979899497
0.20804020100502513,1.5557776892086608,1.7031614418288525,1.55452059513466,1.4448241206030152
0.20954773869346732,1.5578724974214815,1.7029470338656467,1.5579688665784504,1.4457286432160805
0.21105527638190955,1.559952588444991,1.7027405078849687,1.561374697463843,1.4466331658291458
0.21256281407035174,1.562017359253586,1.7025419968047317,1.5647271729806282,1.447537688442211
0.21407035175879396,1.5640662268649859,1.7023516262573108,1.5680159152351756,1.4484422110552764
0.21557788944723616,1.5660986288581145,1.702169514475345,1.571231153744807,1.4493467336683419
0.21708542713567838,1.5681140238374687,1.7019957721842627,1.5743637896773266,1.4502512562814072
0.2185929648241206,1.5701118918437587,1.7018305025016323,1.5774054534363122,1.4511557788944724
0.2201005025125628,1.5720917347108423,1.7016738008434296,1.5803485552550278,1.4520603015075377
0.22160804020100502,1.5740530763691705,1.701525754837303,1.5831863285255834,1.452964824120603
0.22311557788944722,1.5759954630961794,1.701386444242922,1.5859128656547126,1.4538693467336685
0.22462311557788944,1.5779184637142496,1.7012559408794752,1.5885231463026928,1.4547738693467338
0.22613065326633164,1.579821669737045,1.7011343085603845,1.5910130579269768,1.455678391959799
0.22763819095477386,1.5817046954652205,1.701021603035302,1.5933794086164887,1.4565829145728644
0.22914572864321608,1.5835671780326455,1.7009178719394324,1.5956199322657576,1.4574874371859297
0.23065326633165828,1.5854087774044514,1.7008231547502313,1.5977332861996294,1.458391959798995
0.2321608040201005,1.5872291763283493,1.700737482751522,1.5997190414187192,1.4592964824120604
0.2336683417085427,1.589028080240787,1.700660879005058,1.60157766569263,1.4602010050251257
0.23517587939698492,1.5908052171296416,1.7005933583295592,1.6033104997818253,1.461105527638191
0.23668341708542712,1.5925603373552364,1.7005349272872434,1.6049197271195437,1.4620100502512563
0.23819095477386934,1.5942932134315653,1.700485584177859,1.6064083373319167,1.4629145728643216
0.23969849246231154,1.5960036397696853,1.7004453190402322,1.6077800840172154,1.4638190954773869
0.24120603015075376,1.5976914323853033,1.7004141136613207,1.6090394372436017,1.4647236180904524
0.24271356783919598,1.5993564285726287,1.7003919415927704,1.6101915312586998,1.4656281407035177
0.24422110552763818,1.6009984865466118,1.700378768174956,1.6112421079335273,1.466532663316583
0.2457286432160804,1.6026174850557116,1.700374550568487,1.6121974564876902,1.4674371859296482
0.2472361809045226,1.604213322967352,1.7003792377931484,1.6130643500621513,1.4683417085427135
0.24874371859296482,1.6057859188282344,1.7003927707742421,1.613849979720276,1.469246231155779
0.25025125628140704,1.607335210401668,1.700415082396285,1.614561886467199,1.4701507537688443
0.25175879396984924,1.608861154184066,1.7004460975640177,1.6152078918819008,1.4710552763819096
0.25326633165829143,1.6103637249027332,1.7004857332706658,1.6157960279557708,1.4719597989949749
0.2547738693467337,1.6118429149970348,1.7005338986733924,1.6163344667259707,1.4728643216080404
0.2562814070351759,1.6132987340850033,1.7005904951758757,1.6168314502817573,1.4737688442211057
0.2577889447236181,1.6147312084173882,1.7006554165179306,1.61729522170724,1.474673366834171
0.25929648241206027,1.616140380321101,1.7007285488721016,1.617733957505037,1.4755778894472362
0.2608040201005025,1.6175263076339546,1.7008097709471295,1.6181557020222257,1.4764824120603015
0.2623115577889447,1.6188890631325208,1.7008989540982071,1.618568304373099,1.4773869346733668
0.2638190954773869,1.6202287339548755,1.7009959624439162,1.6189793583228493,1.4782914572864323
0.26532663316582916,1.621545421019917,1.7011006529897434,1.6193961455627275,1.4791959798994976
0.26683417085427136,1.6228392384448744,1.7012128757580631,1.6198255827707955,1.4801005025125629
0.26834170854271355,1.6241103129625432,1.7013324739244655,1.6202741728134622,1.4810050251256281
0.26984924623115575,1.6253587833397036,1.7014592839603113,1.6207479604019521,1.4819095477386934
0.271356783919598,1.6265847997981016,1.7015931357813783,1.6212524924750464,1.482814070351759
0.2728643216080402,1.6277885234392802,1.7017338529024675,1.6217927835352821,1.4837185929648242
0.2743718592964824,1.6289701256744802,1.701881252597829,1.6223732861206543,1.4846231155778895
0.2758793969849246,1.6301297876607324,1.7020351460672596,1.6229978665481488,1.4855276381909548
0.27738693467336684,1.6312676997441915,1.7021953386077193,1.6236697860195075,1.48643216080402
0.27889447236180903,1.6323840609116758,1.7023616297903206,1.6243916871338921,1.4873366834170856
0.2804020100502512,1.6334790782513,1.702533813642514,1.6251655858069258,1.4882412060301509
0.2819095477386935,1.6345529664230054,1.7027116788353203,1.625992868551309,1.4891457286432161
0.2834170854271357,1.6356059471397195,1.702895008875426,1.6268742950311887,1.4900502512562814
0.28492462311557787,1.6366382486597997,1.703083582301976,1.6278100057610185,1.4909547738693467
0.28643216080402006,1.6376501052913455,1.703277172887883,1.6287995347800976,1.4918592964824122
0.2879396984924623,1.6386417569088896,1.703475549845465,1.6298418270965993,1.4927638190954775
0.2894472361809045,1.6396134484829163,1.7036784780362335,1.6309352606599719,1.4936683417085428
0.2909547738693467,1.6405654296225873,1.7038857181846327,1.6320776725883284,1.494572864321608
0.29246231155778896,1.6414979541319945,1.7040970270955413,1.6332663893480739,1.4954773869346734
0.29396984924623115,1.6424112795801995,1.7043121578753369,1.6344982605567135,1.4963819095477389
0.29547738693467335,1.6433056668852655,1.7045308601563214,1.6357696960567076,1.4972864321608041
0.29698492462311554,1.6441813799124347,1.7047528803243053,1.6370767058885112,1.4981909547738694
0.2984924623115578,1.6450386850865495,1.7049779617491436,1.6384149427746406,1.4990954773869347
0.3,1.6458778510187777,1.7052058450180108,1.639779746713842,1.5
